#=====================================================================================================================
#id;location name;count;npc templateid;locx;locy;locz;randomx;randomy;heading (-1 = random);respawn delay
#---------------------------------------------------------------------------------------------------------------------
# MOB Spawns
#---------------------------------------------------------------------------------------------------------------------
#---------------------------------------------------------------------------------------------------------------------
#TI - Dungeon Spawns - fixed spawn locations -------------------------------------------------------------------------
1210;AntCave;1;84;-27658;180739;-5317;0;0;-1;180
1211;AntCave;1;88;-27526;179683;-5317;0;0;-1;95
1212;AntCave;1;88;-28220;180045;-5317;0;0;-1;95
1213;AntCave;1;88;-27856;180686;-5317;0;0;-1;95
1214;AntCave;1;88;-27317;180575;-5317;0;0;-1;95
1215;AntCave;1;86;-26617;180797;-5317;0;0;-1;270
1216;AntCave;1;86;-26331;180993;-5339;0;0;-1;300
1217;AntCave;1;87;-26936;180771;-5317;0;0;-1;95
1218;AntCave;1;79;-19208;194053;-5135;0;0;-1;95
1219;AntCave;1;75;-19738;193825;-5169;0;0;-1;60
1220;AntCave;1;75;-19002;194166;-5089;0;0;-1;90
1221;AntCave;1;79;-21804;192494;-5420;0;0;-1;95
1222;AntCave;1;79;-21505;192633;-5420;0;0;-1;95
1223;AntCave;1;80;-21322;192718;-5406;0;0;-1;95
1224;AntCave;1;80;-20937;192585;-5413;0;0;-1;95
1225;AntCave;1;75;-21156;192290;-5420;0;0;-1;120
1226;AntCave;1;75;-21793;192319;-5420;0;0;-1;150
1227;AntCave;1;75;-21656;192614;-5420;0;0;-1;180
1228;AntCave;1;79;-22365;192334;-5420;0;0;-1;95
1229;AntCave;1;79;-22626;192308;-5409;0;0;-1;95
1230;AntCave;1;79;-23142;191717;-5420;0;0;-1;95
1231;AntCave;1;79;-23429;191688;-5420;0;0;-1;95
1232;AntCave;1;80;-22877;191943;-5420;0;0;-1;95
1233;AntCave;1;80;-22957;191415;-5420;0;0;-1;95
1234;AntCave;1;79;-22891;190623;-5420;0;0;-1;95
1235;AntCave;1;79;-23250;190487;-5420;0;0;-1;95
1236;AntCave;1;80;-22933;190936;-5420;0;0;-1;95
1237;AntCave;1;80;-22988;190471;-5420;0;0;-1;95
1238;AntCave;1;79;-23489;190481;-5420;0;0;-1;95
1239;AntCave;1;81;-23541;190285;-5420;0;0;-1;90
1240;AntCave;1;84;-23851;189598;-5442;0;0;-1;210
1241;AntCave;1;84;-24322;189495;-5471;0;0;-1;240
1242;AntCave;1;82;-24114;188743;-5462;0;0;-1;120
1243;AntCave;1;82;-23969;189016;-5471;0;0;-1;150
1244;AntCave;1;82;-23806;189367;-5462;0;0;-1;180
1245;AntCave;1;88;-24213;189201;-5450;0;0;-1;95
1246;AntCave;1;88;-23993;189781;-5416;0;0;-1;95
1247;AntCave;1;86;-24411;186796;-5420;0;0;-1;60
1248;AntCave;1;86;-24449;187352;-5420;0;0;-1;90
1249;AntCave;1;86;-23621;187648;-5420;0;0;-1;120
1250;AntCave;1;84;-24546;187442;-5420;0;0;-1;270
1251;AntCave;1;84;-24736;187098;-5420;0;0;-1;300
1252;AntCave;1;84;-24725;186762;-5405;0;0;-1;60
1253;AntCave;1;82;-24916;186793;-5420;0;0;-1;210
1254;AntCave;1;82;-24395;186736;-5420;0;0;-1;240
1255;AntCave;1;82;-23997;186982;-5420;0;0;-1;270
1256;AntCave;1;82;-23859;187449;-5420;0;0;-1;300
1257;AntCave;1;88;-23775;187433;-5420;0;0;-1;95
1258;AntCave;1;88;-24156;187481;-5420;0;0;-1;95
1259;AntCave;1;88;-24769;187275;-5420;0;0;-1;95
1260;AntCave;1;86;-22137;188210;-5420;0;0;-1;150
1261;AntCave;1;86;-22852;188044;-5420;0;0;-1;180
1262;AntCave;1;87;-22491;188116;-5420;0;0;-1;95
1263;AntCave;1;86;-21687;188828;-5535;0;0;-1;210
1264;AntCave;1;87;-21613;189093;-5535;0;0;-1;95
1265;AntCave;1;86;-21702;190106;-5520;0;0;-1;240
1266;AntCave;1;86;-21253;190014;-5535;0;0;-1;270
1267;AntCave;1;86;-21114;189657;-5535;0;0;-1;300
1268;AntCave;1;86;-21431;189218;-5535;0;0;-1;60
1269;AntCave;1;86;-22319;190071;-5535;0;0;-1;90
1270;AntCave;1;87;-21291;190398;-5535;0;0;-1;95
1271;AntCave;1;87;-21351;189969;-5535;0;0;-1;95
1272;AntCave;1;87;-21615;189644;-5535;0;0;-1;95
1273;AntCave;1;87;-21850;189929;-5535;0;0;-1;95
1274;AntCave;1;88;-21466;189312;-5535;0;0;-1;95
1275;AntCave;1;88;-20990;189799;-5535;0;0;-1;95
1276;AntCave;1;88;-22032;189991;-5535;0;0;-1;95
1277;AntCave;1;88;-21688;190408;-5535;0;0;-1;95
1278;AntCave;1;79;-20011;190721;-5535;0;0;-1;95
1279;AntCave;1;79;-20313;191136;-5535;0;0;-1;95
1280;AntCave;1;80;-20262;192241;-5535;0;0;-1;95
1281;AntCave;1;80;-20446;190339;-5460;0;0;-1;95
1282;AntCave;1;81;-20224;191862;-5535;0;0;-1;120
1283;AntCave;1;80;-19401;190841;-5535;0;0;-1;95
1284;AntCave;1;80;-19652;191927;-5535;0;0;-1;95
1285;AntCave;1;81;-19835;191886;-5519;0;0;-1;150
1286;AntCave;1;81;-19321;191663;-5518;0;0;-1;180
1287;AntCave;1;81;-19454;191113;-5535;0;0;-1;210
1288;AntCave;1;84;-19054;189018;-5535;0;0;-1;90
1289;AntCave;1;84;-18912;189364;-5535;0;0;-1;120
1290;AntCave;1;82;-19386;189157;-5523;0;0;-1;60
1291;AntCave;1;82;-18806;189118;-5526;0;0;-1;90
1292;AntCave;1;82;-18831;188804;-5535;0;0;-1;120
1293;AntCave;1;88;-19049;189754;-5522;0;0;-1;95
1294;AntCave;1;88;-19312;188870;-5535;0;0;-1;95
1295;AntCave;1;86;-19688;188587;-5567;0;0;-1;120
1296;AntCave;1;86;-20504;188550;-5557;0;0;-1;150
1297;AntCave;1;87;-20102;188553;-5606;0;0;-1;95
1298;AntCave;1;86;-21036;188252;-5535;0;0;-1;180
1299;AntCave;1;86;-20385;187809;-5606;0;0;-1;210
1300;AntCave;1;88;-20819;188018;-5535;0;0;-1;95
1301;AntCave;1;86;-19644;186886;-5606;0;0;-1;240
1302;AntCave;1;86;-19142;186981;-5625;0;0;-1;270
1303;AntCave;1;86;-19351;187596;-5606;0;0;-1;300
1304;AntCave;1;86;-19828;187770;-5606;0;0;-1;60
1305;AntCave;1;87;-19811;187440;-5606;0;0;-1;95
1306;AntCave;1;87;-19659;187157;-5606;0;0;-1;95
1307;AntCave;1;87;-19962;186819;-5606;0;0;-1;95
1308;AntCave;1;87;-19628;186956;-5606;0;0;-1;95
1309;AntCave;1;88;-20095;187755;-5606;0;0;-1;95
1310;AntCave;1;88;-19344;187560;-5606;0;0;-1;95
1311;AntCave;1;88;-19876;186946;-5606;0;0;-1;95
1312;AntCave;1;86;-19959;186945;-5606;0;0;-1;90
1313;AntCave;1;88;-20284;186792;-5606;0;0;-1;95
1314;AntCave;1;87;-21451;186161;-5606;0;0;-1;95
1315;AntCave;1;87;-21843;185743;-5606;0;0;-1;95
1316;AntCave;1;87;-20909;186652;-5594;0;0;-1;95
1317;AntCave;1;87;-22285;186156;-5681;0;0;-1;95
1318;AntCave;1;87;-21963;186342;-5696;0;0;-1;95
1319;AntCave;1;89;-21892;185765;-5606;0;0;-1;180
1320;AntCave;1;89;-21392;185992;-5606;0;0;-1;210
1321;AntCave;1;89;-21112;186424;-5606;0;0;-1;240
1322;AntCave;1;89;-20531;186864;-5606;0;0;-1;270
1323;AntCave;1;90;-21051;186589;-5606;0;0;-1;210
1324;AntCave;1;90;-21597;185530;-5606;0;0;-1;240
1325;AntCave;1;90;-22168;185681;-5606;0;0;-1;270
1326;AntCave;1;90;-21552;186848;-5677;0;0;-1;300
1327;AntCave;1;87;-23113;185291;-5606;0;0;-1;95
1328;AntCave;1;87;-23372;185513;-5606;0;0;-1;95
1329;AntCave;1;87;-23254;185739;-5606;0;0;-1;95
1330;AntCave;1;87;-22887;185614;-5606;0;0;-1;95
1331;AntCave;1;87;-23082;185851;-5600;0;0;-1;95
1332;AntCave;1;89;-23348;185913;-5606;0;0;-1;300
1333;AntCave;1;89;-23749;185610;-5606;0;0;-1;60
1334;AntCave;1;89;-23099;185594;-5606;0;0;-1;90
1335;AntCave;1;89;-22557;185595;-5606;0;0;-1;120
1336;AntCave;1;90;-22613;185585;-5606;0;0;-1;60
1337;AntCave;1;90;-22908;185386;-5606;0;0;-1;90
1338;AntCave;1;90;-23439;185397;-5606;0;0;-1;120
1339;AntCave;1;90;-23561;185741;-5606;0;0;-1;150
1340;AntCave;1;90;-21511;185319;-5623;0;0;-1;180
1341;AntCave;1;90;-21589;185066;-5704;0;0;-1;210
1342;AntCave;1;90;-21445;184839;-5715;0;0;-1;240
#---------------------------------------------------------------------------------------------------------------------
#Forgotten Temple - Fixed Spawns - By Icecube ------------------------------------------------------------------------
1343;ForgottenTemple;1;614;-53919;190164;-4515;0;0;-1;60
1344;ForgottenTemple;1;614;-53721;190149;-4515;0;0;-1;75
1345;ForgottenTemple;1;613;-53709;190391;-4515;0;0;-1;60
1346;ForgottenTemple;1;613;-53949;190397;-4515;0;0;-1;75
1347;ForgottenTemple;1;613;-54830;190361;-4477;0;0;-1;90
1348;ForgottenTemple;1;613;-55070;190361;-4477;0;0;-1;105
1349;ForgottenTemple;1;613;-55390;190361;-4477;0;0;-1;120
1350;ForgottenTemple;1;613;-55748;190361;-4477;0;0;-1;135
1351;ForgottenTemple;1;613;-55995;190361;-4477;0;0;-1;150
1352;ForgottenTemple;1;614;-55079;190100;-4477;0;0;-1;90
1353;ForgottenTemple;1;614;-55754;190100;-4477;0;0;-1;105
1354;ForgottenTemple;1;614;-55079;190606;-4477;0;0;-1;120
1355;ForgottenTemple;1;614;-55763;190606;-4477;0;0;-1;135
1356;ForgottenTemple;1;615;-54819;190601;-4477;0;0;-1;60
1357;ForgottenTemple;1;615;-55400;190601;-4477;0;0;-1;75
1358;ForgottenTemple;1;615;-55996;190601;-4477;0;0;-1;90
1359;ForgottenTemple;1;615;-55432;190100;-4477;0;0;-1;105
1360;ForgottenTemple;1;615;-54843;190100;-4477;0;0;-1;120
1361;ForgottenTemple;1;615;-55993;190100;-4477;0;0;-1;135
1362;ForgottenTemple;1;747;-57436;188372;-4499;0;0;-1;900
1363;ForgottenTemple;1;747;-57539;188383;-4499;0;0;-1;1000
1364;ForgottenTemple;1;748;-57276;188388;-4499;0;0;-1;900
1365;ForgottenTemple;1;748;-57266;188302;-4499;0;0;-1;1000
1366;ForgottenTemple;1;748;-57253;188138;-4499;0;0;-1;1100
1367;ForgottenTemple;1;748;-57404;188122;-4499;0;0;-1;1200
1368;ForgottenTemple;1;615;-57557;188126;-4499;0;0;-1;150
1369;ForgottenTemple;1;615;-57579;188258;-4499;0;0;-1;165
1370;ForgottenTemple;1;615;-58149;188978;-4515;0;0;-1;180
1371;ForgottenTemple;1;613;-58004;188982;-4515;0;0;-1;165
1372;ForgottenTemple;1;614;-58159;188861;-4515;0;0;-1;150
1373;ForgottenTemple;1;615;-58139;187565;-4515;0;0;-1;60
1374;ForgottenTemple;1;613;-57985;187533;-4515;0;0;-1;180
1375;ForgottenTemple;1;614;-58151;187695;-4515;0;0;-1;165
1376;ForgottenTemple;1;615;-56701;187545;-4515;0;0;-1;75
1377;ForgottenTemple;1;613;-56680;187707;-4515;0;0;-1;60
1378;ForgottenTemple;1;614;-56860;187539;-4515;0;0;-1;180
1379;ForgottenTemple;1;615;-56692;188989;-4515;0;0;-1;90
1380;ForgottenTemple;1;613;-56861;189015;-4515;0;0;-1;75
1381;ForgottenTemple;1;614;-56686;188843;-4515;0;0;-1;60
1382;ForgottenTemple;1;747;-58601;188093;-4515;0;0;-1;1100
1383;ForgottenTemple;1;748;-58866;188058;-4515;0;0;-1;1300
1384;ForgottenTemple;1;748;-58879;188229;-4515;0;0;-1;1400
1385;ForgottenTemple;1;614;-58820;188518;-4515;0;0;-1;75
1386;ForgottenTemple;1;614;-58609;188530;-4515;0;0;-1;90
1387;ForgottenTemple;1;614;-59092;188560;-4515;0;0;-1;105
1388;ForgottenTemple;1;615;-59138;188041;-4515;0;0;-1;105
1389;ForgottenTemple;1;615;-59387;188074;-4515;0;0;-1;120
1390;ForgottenTemple;1;615;-59649;188124;-4515;0;0;-1;135
1391;ForgottenTemple;1;615;-59652;188361;-4515;0;0;-1;150
1392;ForgottenTemple;1;615;-59501;188482;-4515;0;0;-1;165
1393;ForgottenTemple;1;616;-59348;188482;-4515;0;0;-1;60
1394;ForgottenTemple;1;616;-59333;188123;-4515;0;0;-1;75
1395;ForgottenTemple;1;616;-59212;188250;-4512;0;0;-1;90
1396;ForgottenTemple;1;616;-59032;188257;-4512;0;0;-1;105
1397;ForgottenTemple;1;615;-60221;188265;-4515;0;0;-1;180
1398;ForgottenTemple;1;616;-60446;188264;-4515;0;0;-1;120
1399;ForgottenTemple;1;747;-55802;188279;-4515;0;0;-1;1200
1400;ForgottenTemple;1;748;-55738;188013;-4515;0;0;-1;1500
1401;ForgottenTemple;1;748;-55738;188549;-4515;0;0;-1;900
1402;ForgottenTemple;1;614;-55999;188433;-4515;0;0;-1;120
1403;ForgottenTemple;1;614;-56138;188530;-4515;0;0;-1;135
1404;ForgottenTemple;1;614;-56285;188435;-4515;0;0;-1;150
1405;ForgottenTemple;1;615;-56284;188130;-4515;0;0;-1;60
1406;ForgottenTemple;1;615;-56148;188000;-4515;0;0;-1;75
1407;ForgottenTemple;1;615;-56015;188155;-4515;0;0;-1;90
1408;ForgottenTemple;1;615;-55475;188110;-4515;0;0;-1;105
1409;ForgottenTemple;1;615;-55320;187977;-4515;0;0;-1;120
1410;ForgottenTemple;1;616;-55144;188118;-4515;0;0;-1;135
1411;ForgottenTemple;1;616;-55147;188409;-4515;0;0;-1;150
1412;ForgottenTemple;1;616;-55321;188542;-4515;0;0;-1;165
1413;ForgottenTemple;1;616;-55464;188434;-4515;0;0;-1;180
1414;ForgottenTemple;1;615;-55322;188267;-4515;0;0;-1;135
1415;ForgottenTemple;1;616;-54556;188266;-4515;0;0;-1;60
1416;ForgottenTemple;1;615;-57318;185931;-4515;0;0;-1;150
1417;ForgottenTemple;1;615;-57156;185981;-4515;0;0;-1;165
1418;ForgottenTemple;1;615;-57172;186230;-4517;0;0;-1;180
1419;ForgottenTemple;1;615;-57337;186250;-4515;0;0;-1;60
1420;ForgottenTemple;1;615;-57468;186262;-4515;0;0;-1;75
1421;ForgottenTemple;1;615;-57711;186306;-4517;0;0;-1;90
1422;ForgottenTemple;1;616;-57695;186053;-4517;0;0;-1;75
1423;ForgottenTemple;1;616;-57619;186028;-4515;0;0;-1;90
1424;ForgottenTemple;1;616;-57655;185717;-4515;0;0;-1;105
1425;ForgottenTemple;1;616;-57479;185704;-4515;0;0;-1;120
1426;ForgottenTemple;1;616;-57279;185697;-4515;0;0;-1;135
1427;ForgottenTemple;1;617;-57211;185472;-4517;0;0;-1;60
1428;ForgottenTemple;1;617;-57327;185407;-4515;0;0;-1;75
1429;ForgottenTemple;1;617;-57322;185218;-4515;0;0;-1;90
1430;ForgottenTemple;1;617;-57217;185146;-4517;0;0;-1;105
1431;ForgottenTemple;1;617;-57490;185145;-4515;0;0;-1;120
1432;ForgottenTemple;1;747;-57652;185126;-4517;0;0;-1;1300
1433;ForgottenTemple;1;748;-57665;185445;-4517;0;0;-1;1000
1434;ForgottenTemple;1;748;-57519;185401;-4515;0;0;-1;1100
1435;ForgottenTemple;1;615;-58309;186256;-4524;0;0;-1;105
1436;ForgottenTemple;1;616;-58320;185958;-4526;0;0;-1;150
1437;ForgottenTemple;1;617;-58729;185951;-4521;0;0;-1;135
1438;ForgottenTemple;1;617;-58714;186237;-4521;0;0;-1;150
1439;ForgottenTemple;1;615;-58225;185095;-4526;0;0;-1;120
1440;ForgottenTemple;1;615;-58223;185276;-4515;0;0;-1;135
1441;ForgottenTemple;1;616;-58225;185521;-4526;0;0;-1;165
1442;ForgottenTemple;1;747;-58541;185511;-4526;0;0;-1;1400
1443;ForgottenTemple;1;748;-58559;185318;-4515;0;0;-1;1200
1444;ForgottenTemple;1;748;-58557;185092;-4526;0;0;-1;1300
1445;ForgottenTemple;1;617;-59039;185178;-4521;0;0;-1;165
1446;ForgottenTemple;1;617;-59045;185385;-4521;0;0;-1;180
1447;ForgottenTemple;1;615;-56284;185264;-4515;0;0;-1;150
1448;ForgottenTemple;1;615;-56282;185521;-4517;0;0;-1;165
1449;ForgottenTemple;1;615;-56411;185458;-4515;0;0;-1;180
1450;ForgottenTemple;1;615;-56607;185591;-4515;0;0;-1;60
1451;ForgottenTemple;1;615;-56654;185393;-4515;0;0;-1;75
1452;ForgottenTemple;1;615;-56649;185798;-4515;0;0;-1;90
1453;ForgottenTemple;1;616;-56680;186024;-4515;0;0;-1;180
1454;ForgottenTemple;1;616;-56488;185967;-4515;0;0;-1;60
1455;ForgottenTemple;1;616;-56281;185824;-4517;0;0;-1;75
1456;ForgottenTemple;1;616;-56304;186111;-4515;0;0;-1;90
1457;ForgottenTemple;1;616;-56034;186165;-4515;0;0;-1;105
1458;ForgottenTemple;1;617;-56017;185838;-4515;0;0;-1;60
1459;ForgottenTemple;1;617;-55923;185942;-4515;0;0;-1;75
1460;ForgottenTemple;1;617;-55714;185861;-4515;0;0;-1;90
1461;ForgottenTemple;1;617;-55694;186124;-4515;0;0;-1;105
1462;ForgottenTemple;1;617;-55712;185627;-4515;0;0;-1;120
1463;ForgottenTemple;1;748;-55672;185282;-4515;0;0;-1;1400
1464;ForgottenTemple;1;748;-55856;185412;-4515;0;0;-1;1500
1465;ForgottenTemple;1;748;-56014;185547;-4515;0;0;-1;900
1466;ForgottenTemple;1;748;-56016;185257;-4515;0;0;-1;1000
1467;ForgottenTemple;1;747;-56160;185358;-4515;0;0;-1;1500
1468;ForgottenTemple;1;747;-56176;186000;-4515;0;0;-1;900
1469;ForgottenTemple;1;618;-55970;183362;-4515;0;0;-1;60
1470;ForgottenTemple;1;618;-55586;183369;-4515;0;0;-1;75
1471;ForgottenTemple;1;618;-55174;183380;-4515;0;0;-1;90
1472;ForgottenTemple;1;618;-54810;183384;-4515;0;0;-1;105
1473;ForgottenTemple;1;618;-54810;183751;-4515;0;0;-1;120
1474;ForgottenTemple;1;618;-55138;183750;-4515;0;0;-1;135
1475;ForgottenTemple;1;618;-55572;183749;-4515;0;0;-1;150
1476;ForgottenTemple;1;618;-55942;183765;-4515;0;0;-1;165
1477;ForgottenTemple;1;616;-55785;183803;-4515;0;0;-1;120
1478;ForgottenTemple;1;616;-55782;183572;-4515;0;0;-1;135
1479;ForgottenTemple;1;616;-55780;183411;-4515;0;0;-1;150
1480;ForgottenTemple;1;616;-54975;183403;-4515;0;0;-1;165
1481;ForgottenTemple;1;616;-54973;183568;-4515;0;0;-1;180
1482;ForgottenTemple;1;617;-54968;183704;-4515;0;0;-1;135
1483;ForgottenTemple;1;617;-54802;183569;-4515;0;0;-1;150
1484;ForgottenTemple;1;617;-55129;183579;-4515;0;0;-1;165
1485;ForgottenTemple;1;617;-55586;183578;-4515;0;0;-1;180
1486;ForgottenTemple;1;617;-55929;183573;-4515;0;0;-1;60
1487;ForgottenTemple;1;617;-55394;183818;-4515;0;0;-1;75
1488;ForgottenTemple;1;747;-55367;183660;-4515;0;0;-1;1000
1489;ForgottenTemple;1;748;-55375;183539;-4515;0;0;-1;1100
1490;ForgottenTemple;1;748;-55375;183341;-4515;0;0;-1;1200
1491;ForgottenTemple;1;618;-55726;182699;-4515;0;0;-1;180
1492;ForgottenTemple;1;618;-55835;182698;-4515;0;0;-1;60
1493;ForgottenTemple;1;618;-55840;182387;-4515;0;0;-1;75
1494;ForgottenTemple;1;616;-55723;182391;-4515;0;0;-1;60
1495;ForgottenTemple;1;616;-55721;182062;-4515;0;0;-1;75
1496;ForgottenTemple;1;616;-55838;182063;-4515;0;0;-1;90
1497;ForgottenTemple;1;748;-55840;181533;-4515;0;0;-1;1300
1498;ForgottenTemple;1;748;-55733;181521;-4515;0;0;-1;1400
1499;ForgottenTemple;1;747;-55777;181937;-4515;0;0;-1;1100
1500;ForgottenTemple;1;619;-55883;180603;-4521;0;0;-1;60
1501;ForgottenTemple;1;619;-55703;180588;-4521;0;0;-1;75
1502;ForgottenTemple;1;618;-55053;182712;-4515;0;0;-1;90
1503;ForgottenTemple;1;618;-55062;182361;-4515;0;0;-1;105
1504;ForgottenTemple;1;618;-55061;182054;-4515;0;0;-1;120
1505;ForgottenTemple;1;616;-55058;181498;-4515;0;0;-1;105
1506;ForgottenTemple;1;616;-54910;181499;-4515;0;0;-1;120
1507;ForgottenTemple;1;616;-54902;181824;-4515;0;0;-1;135
1508;ForgottenTemple;1;748;-54894;182151;-4515;0;0;-1;1500
1509;ForgottenTemple;1;748;-54892;182558;-4515;0;0;-1;900
1510;ForgottenTemple;1;747;-54972;182055;-4515;0;0;-1;1200
1511;ForgottenTemple;1;619;-55053;180665;-4521;0;0;-1;90
1512;ForgottenTemple;1;619;-54900;180659;-4521;0;0;-1;105
1513;ForgottenTemple;1;618;-55496;184355;-4515;0;0;-1;135
1514;ForgottenTemple;1;618;-55688;184347;-4515;0;0;-1;150
1515;ForgottenTemple;1;616;-55863;184344;-4515;0;0;-1;150
1516;ForgottenTemple;1;616;-56076;184350;-4515;0;0;-1;165
1517;ForgottenTemple;1;616;-56062;184550;-4515;0;0;-1;180
1518;ForgottenTemple;1;617;-55949;184558;-4515;0;0;-1;90
1519;ForgottenTemple;1;617;-55788;184553;-4515;0;0;-1;105
1520;ForgottenTemple;1;617;-55550;184546;-4515;0;0;-1;120
1521;ForgottenTemple;1;747;-56402;184588;-4515;0;0;-1;1300
1522;ForgottenTemple;1;748;-56409;184435;-4515;0;0;-1;1000
1523;ForgottenTemple;1;748;-56417;184246;-4515;0;0;-1;1100
1524;ForgottenTemple;1;618;-55043;184394;-4515;0;0;-1;165
1525;ForgottenTemple;1;618;-54710;184382;-4515;0;0;-1;180
1526;ForgottenTemple;1;618;-54708;184858;-4526;0;0;-1;60
1527;ForgottenTemple;1;618;-55078;184887;-4526;0;0;-1;75
1528;ForgottenTemple;1;618;-54910;184422;-4515;0;0;-1;90
1529;ForgottenTemple;1;616;-54641;184609;-4523;0;0;-1;60
1530;ForgottenTemple;1;616;-54877;184866;-4526;0;0;-1;75
1531;ForgottenTemple;1;617;-55131;184620;-4526;0;0;-1;135
1532;ForgottenTemple;1;617;-54913;184618;-4515;0;0;-1;150
1533;ForgottenTemple;1;617;-54822;184669;-4515;0;0;-1;165
1534;ForgottenTemple;1;747;-54874;185219;-4521;0;0;-1;1400
1535;ForgottenTemple;1;748;-54722;185226;-4521;0;0;-1;1200
1536;ForgottenTemple;1;748;-55023;185227;-4521;0;0;-1;1300
1537;ForgottenTemple;1;618;-53760;182178;-4556;0;0;-1;105
1538;ForgottenTemple;1;618;-53939;182154;-4556;0;0;-1;120
1539;ForgottenTemple;1;618;-53946;181845;-4556;0;0;-1;135
1540;ForgottenTemple;1;618;-53776;181812;-4556;0;0;-1;150
1541;ForgottenTemple;1;618;-53777;181378;-4556;0;0;-1;165
1542;ForgottenTemple;1;618;-53936;181316;-4556;0;0;-1;180
1543;ForgottenTemple;1;748;-53875;181120;-4556;0;0;-1;1400
1544;ForgottenTemple;1;747;-53860;181455;-4556;0;0;-1;1500
1545;ForgottenTemple;1;748;-53863;181907;-4556;0;0;-1;1500
1546;ForgottenTemple;1;611;-55458;179196;-4815;0;0;-1;60
1547;ForgottenTemple;1;611;-55474;179430;-4815;0;0;-1;75
1548;ForgottenTemple;1;611;-55690;179422;-4815;0;0;-1;90
1549;ForgottenTemple;1;611;-55735;179248;-4815;0;0;-1;105
1550;ForgottenTemple;1;612;-55959;179232;-4815;0;0;-1;60
1551;ForgottenTemple;1;612;-55981;179411;-4815;0;0;-1;75
1552;ForgottenTemple;1;612;-56191;179413;-4815;0;0;-1;90
1553;ForgottenTemple;1;612;-56227;179251;-4815;0;0;-1;105
1554;ForgottenTemple;1;612;-56381;179238;-4815;0;0;-1;120
1555;ForgottenTemple;1;612;-56430;179417;-4815;0;0;-1;135
1556;ForgottenTemple;1;612;-56645;179420;-4815;0;0;-1;150
1557;ForgottenTemple;1;750;-56685;179238;-4815;0;0;-1;60
1558;ForgottenTemple;1;750;-56343;179313;-4815;0;0;-1;75
1559;ForgottenTemple;1;749;-56057;179324;-4815;0;0;-1;420
1560;ForgottenTemple;1;611;-60051;181447;-4815;0;0;-1;120
1561;ForgottenTemple;1;611;-60129;181692;-4816;0;0;-1;135
1562;ForgottenTemple;1;610;-59892;181708;-4815;0;0;-1;60
1563;ForgottenTemple;1;610;-59800;181552;-4815;0;0;-1;75
1564;ForgottenTemple;1;610;-59424;181555;-4815;0;0;-1;90
1565;ForgottenTemple;1;610;-59312;181734;-4815;0;0;-1;105
1566;ForgottenTemple;1;608;-59013;181739;-4815;0;0;-1;60
1567;ForgottenTemple;1;608;-58972;181531;-4815;0;0;-1;75
1568;ForgottenTemple;1;608;-79002;181285;-4815;0;0;-1;90
1569;ForgottenTemple;1;609;-58924;181049;-4816;0;0;-1;60
1570;ForgottenTemple;1;609;-59153;180964;-4815;0;0;-1;75
1571;ForgottenTemple;1;609;-59337;181135;-4815;0;0;-1;90
1572;ForgottenTemple;1;609;-59717;180950;-4815;0;0;-1;105
1573;ForgottenTemple;1;749;-60041;180975;-4815;0;0;-1;480
1574;ForgottenTemple;1;750;-60110;181126;-4815;0;0;-1;90
1575;ForgottenTemple;1;750;-59844;181195;-4815;0;0;-1;105
1576;ForgottenTemple;1;610;-55881;181194;-4815;0;0;-1;120
1577;ForgottenTemple;1;611;-55870;181441;-4815;0;0;-1;150
1578;ForgottenTemple;1;609;-56145;181487;-4815;0;0;-1;120
1579;ForgottenTemple;1;611;-56197;181212;-4815;0;0;-1;165
1580;ForgottenTemple;1;750;-56000;181328;-4815;0;0;-1;120
1581;ForgottenTemple;1;609;-56508;181326;-4804;0;0;-1;135
1582;ForgottenTemple;1;750;-56837;181322;-4804;0;0;-1;135
1583;ForgottenTemple;1;611;-57120;181326;-4804;0;0;-1;180
1584;ForgottenTemple;1;750;-57463;181331;-4804;0;0;-1;150
1585;ForgottenTemple;1;609;-57818;181331;-4804;0;0;-1;150
1586;ForgottenTemple;1;749;-58106;181105;-4815;0;0;-1;540
1587;ForgottenTemple;1;610;-57700;181103;-4815;0;0;-1;135
1588;ForgottenTemple;1;610;-57436;181102;-4815;0;0;-1;150
1589;ForgottenTemple;1;611;-57077;181101;-4815;0;0;-1;60
1590;ForgottenTemple;1;609;-56740;181099;-4815;0;0;-1;165
1591;ForgottenTemple;1;611;-56545;181551;-4815;0;0;-1;75
1592;ForgottenTemple;1;610;-56827;181567;-4815;0;0;-1;165
1593;ForgottenTemple;1;749;-57173;181572;-4815;0;0;-1;600
1594;ForgottenTemple;1;611;-57608;181569;-4815;0;0;-1;90
1595;ForgottenTemple;1;750;-57992;181569;-4815;0;0;-1;165
1596;ForgottenTemple;1;610;-60911;180973;-4815;0;0;-1;180
1597;ForgottenTemple;1;610;-61109;181042;-4816;0;0;-1;60
1598;ForgottenTemple;1;610;-61331;181039;-4815;0;0;-1;75
1599;ForgottenTemple;1;610;-61605;181032;-4816;0;0;-1;90
1600;ForgottenTemple;1;609;-61912;181224;-4815;0;0;-1;180
1601;ForgottenTemple;1;609;-61781;181304;-4816;0;0;-1;60
1602;ForgottenTemple;1;609;-61485;181281;-4815;0;0;-1;75
1603;ForgottenTemple;1;612;-61464;181425;-4815;0;0;-1;165
1604;ForgottenTemple;1;612;-61077;181370;-4816;0;0;-1;180
1605;ForgottenTemple;1;612;-60878;181359;-4815;0;0;-1;60
