#id;name;level;target;power
#------------------------------------------------------------
# Misc Mage and Fighter Skills
#------------------------------------------------------------
1;Triple Slash;17;one;1021
1;Triple Slash;18;one;1069
1;Triple Slash;19;one;1118
1;Triple Slash;20;one;1169
1;Triple Slash;21;one;1220
5;Double Sonic Slash;1;one;918
5;Double Sonic Slash;2;one;971
5;Double Sonic Slash;3;one;1025
5;Double Sonic Slash;4;one;1081
5;Double Sonic Slash;5;one;1140
5;Double Sonic Slash;6;one;1200
5;Double Sonic Slash;7;one;1262
5;Double Sonic Slash;8;one;1327
5;Double Sonic Slash;9;one;1393
5;Double Sonic Slash;10;one;1461
5;Double Sonic Slash;11;one;1531
5;Double Sonic Slash;12;one;1603
5;Double Sonic Slash;13;one;1677
5;Double Sonic Slash;14;one;1753
5;Double Sonic Slash;15;one;1830
6;Sonic Blast;1;one;369
6;Sonic Blast;2;one;392
6;Sonic Blast;3;one;417
6;Sonic Blast;4;one;442
6;Sonic Blast;5;one;469
6;Sonic Blast;6;one;496
6;Sonic Blast;7;one;525
6;Sonic Blast;8;one;555
6;Sonic Blast;9;one;586
6;Sonic Blast;10;one;618
6;Sonic Blast;11;one;651
6;Sonic Blast;12;one;686
6;Sonic Blast;13;one;722
6;Sonic Blast;14;one;758
6;Sonic Blast;15;one;796
6;Sonic Blast;16;one;835
6;Sonic Blast;17;one;875
6;Sonic Blast;18;one;916
6;Sonic Blast;19;one;959
6;Sonic Blast;20;one;1002
6;Sonic Blast;21;one;1046
7;Sonic Storm;1;one;155
7;Sonic Storm;2;one;163
7;Sonic Storm;3;one;172
7;Sonic Storm;4;one;181
7;Sonic Storm;5;one;190
7;Sonic Storm;6;one;199
7;Sonic Storm;7;one;209
7;Sonic Storm;8;one;219
7;Sonic Storm;9;one;229
7;Sonic Storm;10;one;240
7;Sonic Storm;11;one;251
7;Sonic Storm;12;one;262
8;Focus Energy;1;one;1
8;Focus Energy;2;one;1
8;Focus Energy;3;one;1
8;Focus Energy;4;one;1
9;Sonic Buster;1;one;111
9;Sonic Buster;2;one;118
9;Sonic Buster;3;one;124
9;Sonic Buster;4;one;132
9;Sonic Buster;5;one;139
9;Sonic Buster;6;one;147
9;Sonic Buster;7;one;155
9;Sonic Buster;8;one;163
9;Sonic Buster;9;one;172
9;Sonic Buster;10;one;181
9;Sonic Buster;11;one;190
9;Sonic Buster;12;one;199
9;Sonic Buster;13;one;209
9;Sonic Buster;14;one;219
9;Sonic Buster;15;one;229
9;Sonic Buster;16;one;240
9;Sonic Buster;17;one;251
9;Sonic Buster;18;one;262
11;Calm;1;one;1
11;Calm;2;one;1
12;Negotiation;1;one;1
12;Negotiation;2;one;1
17;Force Buster;1;one;129
17;Force Buster;2;one;137
17;Force Buster;3;one;145
17;Force Buster;4;one;153
17;Force Buster;5;one;162
17;Force Buster;6;one;171
17;Force Buster;7;one;181
17;Force Buster;8;one;190
17;Force Buster;9;one;200
17;Force Buster;10;one;211
17;Force Buster;11;one;222
17;Force Buster;12;one;233
17;Force Buster;13;one;244
17;Force Buster;14;one;256
17;Force Buster;15;one;268
17;Force Buster;16;one;280
17;Force Buster;17;one;293
17;Force Buster;18;one;305
18;Hate Aura;1;one;1078
18;Hate Aura;2;one;1107
18;Hate Aura;3;one;1136
18;Hate Aura;4;one;1166
18;Hate Aura;5;one;1195
18;Hate Aura;6;one;1224
18;Hate Aura;7;one;1254
18;Hate Aura;8;one;1283
18;Hate Aura;9;one;1312
18;Hate Aura;10;one;1342
18;Hate Aura;11;one;1371
18;Hate Aura;12;one;1400
18;Hate Aura;13;one;1428
18;Hate Aura;14;one;1457
18;Hate Aura;15;one;1485
18;Hate Aura;16;one;1513
18;Hate Aura;17;one;1541
18;Hate Aura;18;one;1568
18;Hate Aura;19;one;1595
18;Hate Aura;20;one;1621
18;Hate Aura;21;one;1647
19;Double Shot;1;one;984
19;Double Shot;2;one;1046
19;Double Shot;3;one;1110
19;Double Shot;4;one;1178
19;Double Shot;5;one;1249
19;Double Shot;6;one;1322
19;Double Shot;7;one;1399
19;Double Shot;8;one;1479
19;Double Shot;9;one;1562
19;Double Shot;10;one;1647
19;Double Shot;11;one;1736
19;Double Shot;12;one;1828
19;Double Shot;13;one;1923
19;Double Shot;14;one;2021
19;Double Shot;15;one;2123
19;Double Shot;16;one;2227
19;Double Shot;17;one;2333
19;Double Shot;18;one;2443
19;Double Shot;19;one;2555
19;Double Shot;20;one;2670
19;Double Shot;21;one;2788
24;Burst Shot;1;one;350
24;Burst Shot;2;one;370
24;Burst Shot;3;one;391
24;Burst Shot;4;one;412
24;Burst Shot;5;one;434
24;Burst Shot;6;one;457
24;Burst Shot;7;one;481
24;Burst Shot;8;one;506
24;Burst Shot;9;one;531
24;Burst Shot;10;one;557
24;Burst Shot;11;one;584
24;Burst Shot;12;one;611
24;Burst Shot;13;one;639
24;Burst Shot;14;one;668
24;Burst Shot;15;one;697
30;Backstab;1;one;1107
30;Backstab;2;one;1176
30;Backstab;3;one;1249
30;Backstab;4;one;1325
30;Backstab;5;one;1405
30;Backstab;6;one;1488
30;Backstab;7;one;1574
30;Backstab;8;one;1664
30;Backstab;9;one;1757
30;Backstab;10;one;1853
30;Backstab;11;one;1953
30;Backstab;12;one;2057
30;Backstab;13;one;2164
30;Backstab;14;one;2274
30;Backstab;15;one;2388
30;Backstab;16;one;2505
30;Backstab;17;one;2625
30;Backstab;18;one;2748
30;Backstab;19;one;2875
30;Backstab;20;one;3004
30;Backstab;21;one;3136
35;Force Storm;1;one;181
35;Force Storm;2;one;190
35;Force Storm;3;one;200
35;Force Storm;4;one;211
35;Force Storm;5;one;222
35;Force Storm;6;one;233
35;Force Storm;7;one;244
35;Force Storm;8;one;256
35;Force Storm;9;one;268
35;Force Storm;10;one;280
35;Force Storm;11;one;293
35;Force Storm;12;one;305
36;Whirlwind;1;one;369
36;Whirlwind;2;one;392
36;Whirlwind;3;one;417
36;Whirlwind;4;one;442
36;Whirlwind;5;one;469
36;Whirlwind;6;one;496
36;Whirlwind;7;one;525
36;Whirlwind;8;one;555
36;Whirlwind;9;one;586
36;Whirlwind;10;one;618
36;Whirlwind;11;one;651
36;Whirlwind;12;one;686
36;Whirlwind;13;one;722
36;Whirlwind;14;one;758
36;Whirlwind;15;one;796
36;Whirlwind;16;one;835
36;Whirlwind;17;one;875
36;Whirlwind;18;one;916
36;Whirlwind;19;one;959
36;Whirlwind;20;one;1002
36;Whirlwind;21;one;1046
44;Remedy;1;one;1
44;Remedy;2;one;1
46;Energy Scavenger;1;one;1
46;Energy Scavenger;2;one;1
46;Energy Scavenger;3;one;1
46;Energy Scavenger;4;one;1
46;Energy Scavenger;5;one;1
46;Energy Scavenger;6;one;1
46;Energy Scavenger;7;one;1
48;Thunder Storm;1;one;123
48;Thunder Storm;2;one;131
48;Thunder Storm;3;one;139
48;Thunder Storm;4;one;148
48;Thunder Storm;5;one;157
48;Thunder Storm;6;one;166
48;Thunder Storm;7;one;175
48;Thunder Storm;8;one;185
48;Thunder Storm;9;one;196
48;Thunder Storm;10;one;206
48;Thunder Storm;11;one;217
48;Thunder Storm;12;one;229
48;Thunder Storm;13;one;241
48;Thunder Storm;14;one;253
48;Thunder Storm;15;one;266
48;Thunder Storm;16;one;279
48;Thunder Storm;17;one;292
48;Thunder Storm;18;one;306
48;Thunder Storm;19;one;320
48;Thunder Storm;20;one;334
48;Thunder Storm;21;one;349
49;Holy Strike;1;one;47
49;Holy Strike;1;one;49
49;Holy Strike;1;one;51
49;Holy Strike;1;one;53
49;Holy Strike;1;one;55
49;Holy Strike;1;one;57
49;Holy Strike;1;one;59
49;Holy Strike;1;one;61
49;Holy Strike;1;one;63
49;Holy Strike;1;one;66
51;Noise;1;one;1
60;Death Pose;1;one;1
65;Fear;1;one;1
65;Fear;2;one;1
69;Sacrifice;1;one;741
69;Sacrifice;2;one;762
69;Sacrifice;3;one;782
69;Sacrifice;4;one;802
69;Sacrifice;5;one;822
69;Sacrifice;6;one;843
69;Sacrifice;7;one;863
69;Sacrifice;8;one;882
69;Sacrifice;9;one;902
72;Iron Will;1;one;1
72;Iron Will;2;one;1
72;Iron Will;3;one;1
75;Detect Insect Weakness;1;one;1
80;Detect Monster Weakness;1;one;1
81;Deadly Blow;1;one;1
84;Poison Dancing Blade;1;one;1
86;Damage Shield;1;one;1
86;Damage Shield;2;one;1
86;Damage Shield;3;one;1
87;Detect Animal Weakness;1;one;1
88;Detect  Dragon Weakness;1;one;1
97;Sanctuary;1;one;1
97;Sanctuary;2;one;1
98;Singing Sword;1;one;1
103;Rotting Corpse;1;one;1
103;Rotting Corpse;2;one;1
104;Detect Plant Weakness;1;one;1
106;Dim Sense;1;one;1
106;Dim Sense;2;one;1
107;Holy Aura;1;one;1
109;Spirit of Orge;1;one;1
116;Howl;1;one;1
116;Howl;2;one;1
122;Spirit Curse;1;one;1
122;Spirit Curse;2;one;1
123;Spirit Protection;1;one;1
123;Spirit Protection;2;one;1
123;Spirit Protection;3;one;1
127;Cripple;1;one;1
127;Cripple;2;one;1
130;Edge Fight;1;one;1
130;Edge Fight;2;one;1
131;Hawk Eye;1;one;1
131;Hawk Eye;2;one;1
131;Hawk Eye;3;one;1
150;Weight Limit;1;self;1
150;Weight Limit;2;self;1
150;Weight Limit;3;self;1
165;Trade;1;one;1
165;Trade;2;one;1
165;Trade;3;one;1
165;Trade;4;one;1
165;Trade;5;one;1
181;Revival;1;one;1
190;Fatal Strike;1;one;369
190;Fatal Strike;2;one;392
190;Fatal Strike;3;one;417
190;Fatal Strike;4;one;442
190;Fatal Strike;5;one;469
190;Fatal Strike;6;one;496
190;Fatal Strike;7;one;525
190;Fatal Strike;8;one;555
190;Fatal Strike;9;one;586
190;Fatal Strike;10;one;618
190;Fatal Strike;11;one;651
190;Fatal Strike;12;one;686
190;Fatal Strike;13;one;722
190;Fatal Strike;14;one;758
190;Fatal Strike;15;one;796
190;Fatal Strike;16;one;835
190;Fatal Strike;17;one;875
190;Fatal Strike;18;one;916
190;Fatal Strike;19;one;959
190;Fatal Strike;20;one;1002
190;Fatal Strike;21;one;1046
196;Holy Blade;1;one;1
197;Holy Armor;1;one;1
197;Holy Armor;2;one;1
221;Silent Walk;1;one;1
222;Hundred Fist;1;one;1
260;Hammer Crush;1;one;123
260;Hammer Crush;2;one;131
260;Hammer Crush;3;one;139
260;Hammer Crush;4;one;148
260;Hammer Crush;5;one;157
260;Hammer Crush;6;one;166
260;Hammer Crush;7;one;175
260;Hammer Crush;8;one;185
260;Hammer Crush;9;one;196
260;Hammer Crush;10;one;206
260;Hammer Crush;11;one;217
260;Hammer Crush;12;one;229
260;Hammer Crush;13;one;241
260;Hammer Crush;14;one;253
260;Hammer Crush;15;one;266
260;Hammer Crush;16;one;279
260;Hammer Crush;17;one;292
260;Hammer Crush;18;one;306
260;Hammer Crush;19;one;320
260;Hammer Crush;20;one;334
260;Hammer Crush;21;one;349
261;Triple Sonic Slash;1;one;1948
261;Triple Sonic Slash;2;one;2042
261;Triple Sonic Slash;3;one;2138
261;Triple Sonic Slash;4;one;2236
261;Triple Sonic Slash;5;one;2337
261;Triple Sonic Slash;6;one;2439
262;Holy Blessing;1;one;236
262;Holy Blessing;2;one;245
262;Holy Blessing;3;one;254
262;Holy Blessing;4;one;262
262;Holy Blessing;5;one;271
262;Holy Blessing;6;one;281
262;Holy Blessing;7;one;290
262;Holy Blessing;8;one;299
262;Holy Blessing;9;one;308
262;Holy Blessing;10;one;318
262;Holy Blessing;11;one;327
262;Holy Blessing;12;one;337
262;Holy Blessing;13;one;346
262;Holy Blessing;14;one;356
262;Holy Blessing;15;one;365
262;Holy Blessing;16;one;375
262;Holy Blessing;17;one;384
262;Holy Blessing;18;one;393
262;Holy Blessing;19;one;403
262;Holy Blessing;20;one;412
262;Holy Blessing;21;one;421
1004;Wisdom Of Paagrio;1;one;1
1004;Wisdom Of Paagrio;2;one;1
1004;Wisdom Of Paagrio;3;one;1
1008;Glory Of Paagrio;1;one;1
1008;Glory Of Paagrio;2;one;1
1008;Glory Of Paagrio;3;one;1
1018;Purify;1;one;1
1018;Purify;2;one;1
1020;Vitalize;1;one;1
1020;Vitalize;2;one;1
1020;Vitalize;3;one;1
1020;Vitalize;4;one;1
1020;Vitalize;5;one;1
1020;Vitalize;6;one;1
1020;Vitalize;7;one;1
1020;Vitalize;8;one;1
1020;Vitalize;9;one;1
1028;Might Of Heaven;1;one;39
1028;Might Of Heaven;2;one;42
1028;Might Of Heaven;3;one;44
1028;Might Of Heaven;4;one;47
1028;Might Of Heaven;5;one;49
1028;Might Of Heaven;6;one;52
1028;Might Of Heaven;7;one;55
1028;Might Of Heaven;8;one;57
1028;Might Of Heaven;9;one;60
1028;Might Of Heaven;10;one;63
1032;Invigor;1;one;1
1032;Invigor;2;one;1
1032;Invigor;3;one;1
1034;Dirge;1;one;1
1034;Dirge;2;one;1
1036;Magic Barrier;1;one;1
1036;Magic Barrier;2;one;1
1042;Hold Undead;1;one;1
1042;Hold Undead;2;one;1
1045;Bless The Body;1;one;1
1045;Bless The Body;2;one;1
1045;Bless The Body;3;one;1
1045;Bless The Body;4;one;1
1048;Brilliance;1;one;1
1048;Brilliance;2;one;1
1048;Brilliance;3;one;1
1048;Brilliance;4;one;1
1049;Requiem;1;one;1
1049;Requiem;2;one;1
1049;Requiem;3;one;1
1050;Teleport;1;one;1
1050;Teleport;2;one;1
1056;Cancellation;1;one;1
1064;Silence;1;one;1
1064;Silence;2;one;1
1064;Silence;3;one;1
1071;Surrender To Water;1;one;1
1071;Surrender To Water;2;one;1
1072;Sleeping Cloud;1;one;1
1072;Sleeping Cloud;2;one;1
1074;Surrender To Wind;1;one;1
1074;Surrender To Wind;2;one;1
1086;Haste;1;one;1
1086;Haste;2;one;1
1104;Engrave Seal Of Dull;1;one;1
1104;Engrave Seal Of Dull;2;one;1
1104;Engrave Seal Of Dull;3;one;1
1104;Engrave Seal Of Dull;4;one;1
1104;Engrave Seal Of Dull;5;one;1
1108;Blaze Pressure;1;one;1
1108;Blaze Pressure;2;one;1
1148;Death Spike;1;one;58
1148;Death Spike;2;one;65
1148;Death Spike;3;one;72
1148;Death Spike;4;one;78
1155;Corpse Burst;1;one;31
1155;Corpse Burst;2;one;33
1155;Corpse Burst;3;one;34
1155;Corpse Burst;4;one;36
1155;Corpse Burst;5;one;38
1155;Corpse Burst;6;one;39
1156;Remove Target;1;one;1
1159;Curse Death Link;1;one;68
1159;Curse Death Link;2;one;72
1159;Curse Death Link;3;one;75
1159;Curse Death Link;4;one;78
1163;Curse:Distrust;1;one;1
1163;Curse:Distrust;2;one;1
1169;Curse:Fear;1;one;1
1169;Curse:Fear;2;one;1
1169;Curse:Fear;3;one;1
1170;Anchor;1;one;1
1170;Anchor;2;one;1
1171;Blazing Circle;1;one;29
1171;Blazing Circle;2;one;30
1171;Blazing Circle;3;one;32
1171;Blazing Circle;4;one;34
1171;Blazing Circle;5;one;36
1171;Blazing Circle;6;one;38
1171;Blazing Circle;7;one;40
1171;Blazing Circle;8;one;42
1171;Blazing Circle;9;one;44
1171;Blazing Circle;10;one;46
1174;Frost Wall;1;one;48
1174;Frost Wall;2;one;50
1174;Frost Wall;3;one;53
1174;Frost Wall;4;one;55
1176;Tempest;1;one;31
1176;Tempest;2;one;33
1176;Tempest;3;one;34
1176;Tempest;4;one;36
1176;Tempest;5;one;38
1176;Tempest;6;one;39
1183;Aqua Scar;1;one;1
1183;Aqua Scar;2;one;1
1210;Aura Spiral;1;one;1
1210;Aura Spiral;2;one;1
1213;Entice Mirage;1;one;1
1213;Entice Mirage;2;one;1
1230;Prominence;1;one;49
1230;Prominence;2;one;52
1230;Prominence;3;one;55
1230;Prominence;4;one;58
1230;Prominence;5;one;61
1230;Prominence;6;one;65
1230;Prominence;7;one;68
1230;Prominence;8;one;72
1230;Prominence;9;one;75
1230;Prominence;10;one;78
1231;Aura Flare;1;one;39
1231;Aura Flare;2;one;42
1231;Aura Flare;3;one;44
1231;Aura Flare;4;one;47
1231;Aura Flare;5;one;49
1231;Aura Flare;6;one;52
1231;Aura Flare;7;one;55
1231;Aura Flare;8;one;57
1231;Aura Flare;9;one;60
1231;Aura Flare;10;one;63
1234;Vampiric Claw;1;one;49
1234;Vampiric Claw;2;one;52
1234;Vampiric Claw;3;one;55
1234;Vampiric Claw;4;one;55
1234;Vampiric Claw;5;one;61
1234;Vampiric Claw;6;one;65
1234;Vampiric Claw;7;one;68
1234;Vampiric Claw;8;one;72
1234;Vampiric Claw;9;one;75
1234;Vampiric Claw;10;one;78
13;Create Siege Machine;1;one;1
14;Monster Confusion;1;one;1
20;Throw;1;one;1
20;Throw;2;one;1
23;Locate Town;1;one;1
40;Piercing Shot;1;one;1
40;Piercing Shot;2;one;1
40;Piercing Shot;3;one;1
43;Soul Scavenge;1;one;1
47;Shadow Step;1;one;1
47;Shadow Step;2;one;1
47;Shadow Step;3;one;1
47;Shadow Step;4;one;1
52;Transfer Curse;1;one;1
55;Jab;1;one;1
55;Jab;2;one;1
55;Jab;3;one;1
55;Jab;4;one;1
57;Detect Enemy;1;one;1
57;Detect Enemy;2;one;1
57;Detect Enemy;3;one;1
57;Detect Enemy;4;one;1
57;Detect Enemy;5;one;1
57;Detect Enemy;6;one;1
57;Detect Enemy;7;one;1
57;Detect Enemy;8;one;1
57;Detect Enemy;9;one;1
59;Create Spirit Shot;1;one;1
63;Iron Fist;1;one;1
68;Black Wind;1;one;1
71;Drain Soul;1;one;1
71;Drain Soul;2;one;1
73;Detect Giant Weakness;1;one;1
79;Berserker;1;one;1
85;Detect Demon Weakness;1;one;1
89;Resist Magic;1;one;1
89;Resist Magic;2;one;1
89;Resist Magic;3;one;1
89;Resist Magic;4;one;1
90;Sharpen Weapon;1;one;1
90;Sharpen Weapon;2;one;1
90;Sharpen Weapon;3;one;1
93;Shield Attack;1;one;1
93;Shield Attack;2;one;1
108;Union;1;one;1
108;Union;2;one;1
108;Union;3;one;1
114;Martyrdom;1;one;1
114;Martyrdom;2;one;1
117;Hide;1;one;1
117;Hide;2;one;1
117;Hide;3;one;1
119;Gear Tuning;1;one;1
119;Gear Tuning;2;one;1
119;Gear Tuning;3;one;1
119;Gear Tuning;4;one;1
119;Gear Tuning;5;one;1
119;Gear Tuning;6;one;1
124;Tiger Chant;1;one;1
124;Tiger Chant;2;one;1
124;Tiger Chant;3;one;1
124;Tiger Chant;4;one;1
125;Bear Chant;1;one;1
125;Bear Chant;2;one;1
125;Bear Chant;3;one;1
125;Bear Chant;4;one;1
126;Fox Chant;1;one;1
126;Fox Chant;2;one;1
126;Fox Chant;3;one;1
128;Transfer Bleeding;1;one;1
128;Transfer Bleeding;2;one;1
133;Riposte;1;one;1
136;Day Walk;1;one;1
140;Big Pocket;1;one;1
149;Finishing Blow;1;one;1
162;Achilles Punch;1;one;1
162;Achilles Punch;2;one;1
166;Repair Castle;1;one;1
170;Forest Walk;1;one;1
174;Night Stalker;1;one;1
175;Night Rest;1;one;1
178;Enlarge Elemental Magic;1;one;1
178;Enlarge Elemental Magic;2;one;1
182;Enlarge Inventory;1;one;1
182;Enlarge Inventory;2;one;1
182;Enlarge Inventory;3;one;1
182;Enlarge Inventory;4;one;1
183;Day Rest;1;one;1
188;Control Transporter;1;one;1
189;Fast Recovery;1;one;1
189;Fast Recovery;2;one;1
189;Fast Recovery;3;one;1
218;Fist King;1;one;1
218;Fist King;2;one;1
219;Sprint;1;one;1
220;Mana Shot;1;one;1
220;Mana Shot;2;one;1
220;Mana Shot;3;one;1
1019;Create Holy Water;1;one;1
1022;Remove Fear;1;one;1
1023;Cure Disease;1;one;1
1024;Greater Channel;1;one;1
1024;Greater Channel;2;one;1
1024;Greater Channel;3;one;1
1024;Greater Channel;4;one;1
1026;Banish Undead;1;one;1
1029;Fury Of Heaven;1;one;1
1037;Greater Arrow Ward;1;one;1
1037;Greater Arrow Ward;2;one;1
1037;Greater Arrow Ward;3;one;1
1037;Greater Arrow Ward;4;one;1
1038;Holy Ground;1;one;1
1039;Celestial Vestment;1;one;1
1041;Divine Armor;1;one;1
1041;Divine Armor;2;one;1
1046;Invisibility To Undead;1;one;1
1047;Greater Mana Regeneration;1;one;1
1047;Greater Mana Regeneration;2;one;1
1047;Greater Mana Regeneration;3;one;1
1047;Greater Mana Regeneration;4;one;1
1051;Gate;1;one;1
1053;Armor Burst;1;one;1
1053;Armor Burst;2;one;1
1053;Armor Burst;3;one;1
1053;Armor Burst;4;one;1
1054;Weapon Break;1;one;1
1054;Weapon Break;2;one;1
1055;Friendship;1;one;1
1055;Friendship;2;one;1
1057;Deafen;1;one;1
1057;Deafen;2;one;1
1058;Detection;1;one;1
1061;Mirage;1;one;1
1063;Wind Walking;1;one;1
1065;Greater Quickness;1;one;1
1067;Time Stop;1;one;1
1070;Dim Vision;1;one;1
1076;Phantasm;1;one;1
1076;Phantasm;2;one;1
1079;Charming;1;one;1
1079;Charming;2;one;1
1081;Invisibility;1;one;1
1082;Avatar;1;one;1
1084;Fly;1;one;1
1089;Aura Wave;1;one;1
1089;Aura Wave;2;one;1
1089;Aura Wave;3;one;1
1089;Aura Wave;4;one;1
1091;Blood Feast;1;one;1
1093;Dark Descend;1;one;1
1094;Spirit Halation;1;one;1
1094;Spirit Halation;2;one;1
1094;Spirit Halation;3;one;1
1094;Spirit Halation;4;one;1
1094;Spirit Halation;5;one;1
1106;Entice Wind;1;one;1
1135;Charge Cubic;1;one;1
1136;Cubic Cancellation;1;one;1
1137;Summon Holly Eye;1;one;1
1137;Summon Holly Eye;2;one;1
1149;Vacuum;1;one;1
1150;Corpse Mana Drain;1;one;1
1150;Corpse Mana Drain;2;one;1
1150;Corpse Mana Drain;3;one;1
1150;Corpse Mana Drain;4;one;1
1152;Curse:Betrayer;1;one;1
1152;Curse:Betrayer;2;one;1
1153;Invisible Spear;1;one;1
1153;Invisible Spear;2;one;1
1158;Curse:Blind;1;one;1
1158;Curse:Blind;2;one;1
1162;Extra Damage;1;one;1
1162;Extra Damage;2;one;1
1165;Curse:Disease;1;one;1
1165;Curse:Disease;2;one;1
1165;Curse:Disease;3;one;1
1166;Curse:Confuse;1;one;1
1166;Curse:Confuse;2;one;1
1173;Aqua Storm;1;one;1
1173;Aqua Storm;2;one;1
1179;Fire Storm;1;one;1
1179;Fire Storm;2;one;1
1180;Fire Wall;1;one;1
1180;Fire Wall;2;one;1
1185;Water Walk;1;one;1
1186;Water Breath;1;one;1
1186;Water Breath;2;one;1
1190;Wind Scar;1;one;1
1190;Wind Scar;2;one;1
1190;Wind Scar;3;one;1
1192;Fire Scar;1;one;1
1192;Fire Scar;2;one;1
1192;Fire Scar;3;one;1
1193;Clear Vision;1;one;1
1196;Counter Fire;1;one;1
1196;Counter Fire;2;one;1
1197;Earthquake;1;one;1
1197;Earthquake;2;one;1
1197;Earthquake;3;one;1
1198;Cure Mind;1;one;1
1198;Cure Mind;2;one;1
1199;Animal Life;1;one;1
1199;Animal Life;2;one;1
1202;Raid Dryad;1;one;1
1202;Raid Dryad;2;one;1
1203;Leprechaun Confuse;1;one;1
1203;Leprechaun Confuse;2;one;1
1211;Abysmal Dark;1;one;1
1211;Abysmal Dark;2;one;1
1212;Dread Shake;1;one;1
1212;Dread Shake;2;one;1
1214;Gaze Fire;1;one;1
1214;Gaze Fire;2;one;1
1214;Gaze Fire;3;one;1
1214;Gaze Fire;4;one;1
1214;Gaze Fire;5;one;1
1215;Gaze Wind;1;one;1
1215;Gaze Wind;2;one;1
1215;Gaze Wind;3;one;1
1215;Gaze Wind;4;one;1
1215;Gaze Wind;5;one;1
1221;Flooding;1;one;1
1221;Flooding;2;one;1
1221;Flooding;3;one;1
26;Track Monster;1;one;1
74;Crush Mana Flow;1;one;1
74;Crush Mana Flow;2;one;1
74;Crush Mana Flow;3;one;1
74;Crush Mana Flow;4;one;1
74;Crush Mana Flow;5;one;1
74;Crush Mana Flow;6;one;1
132;Spot Strike;1;one;1
135;Heroism;1;one;1
135;Heroism;2;one;1
138;Melee Evasion;1;one;1
138;Melee Evasion;2;one;1
138;Melee Evasion;3;one;1
138;Melee Evasion;4;one;1
155;Enlarge White Magic;1;one;1
155;Enlarge White Magic;2;one;1
156;Focus White Magic;1;one;1
156;Focus White Magic;2;one;1
156;Focus White Magic;3;one;1
156;Focus White Magic;4;one;1
157;Advanced White Magic;1;one;1
159;Enlarge Support Magic;1;one;1
159;Enlarge Support Magic;2;one;1
160;Focus Support Magic;1;one;1
160;Focus Support Magic;2;one;1
160;Focus Support Magic;3;one;1
160;Focus Support Magic;4;one;1
161;Advanced Support Magic;1;one;1
167;Focus Summon Magic;1;one;1
167;Focus Summon Magic;2;one;1
167;Focus Summon Magic;3;one;1
167;Focus Summon Magic;4;one;1
179;Focus Elemental Magic;1;one;1
179;Focus Elemental Magic;2;one;1
179;Focus Elemental Magic;3;one;1
179;Focus Elemental Magic;4;one;1
180;Advanced Elemental Magic;1;one;1
185;Enlarge Spirit Magic;1;one;1
185;Enlarge Spirit Magic;2;one;1
186;Focus Spirit Magic;1;one;1
186;Focus Spirit Magic;2;one;1
186;Focus Spirit Magic;3;one;1
186;Focus Spirit Magic;4;one;1
187;Advanced Spirit Magic;1;one;1
199;Black Magic Resist;1;one;1
199;Black Magic Resist;2;one;1
199;Black Magic Resist;3;one;1
199;Black Magic Resist;4;one;1
201;Enlarge Black Magic;1;one;1
201;Enlarge Black Magic;2;one;1
202;Focus Black Magic;1;one;1
202;Focus Black Magic;2;one;1
202;Focus Black Magic;3;one;1
202;Focus Black Magic;4;one;1
203;Advanced Black Magic;1;one;1
204;Blunt Expert;1;one;1
224;See Invisibility;1;one;1
1030;Sense Undead;1;one;1
1052;Know Enemy;1;one;1
1060;Stabilize;1;one;1
1066;Accelerate;1;one;1
1066;Accelerate;2;one;1
1080;Light;1;one;1
1088;Tug Gravity;1;one;1
1088;Tug Gravity;2;one;1
1088;Tug Gravity;3;one;1
1088;Tug Gravity;4;one;1
1098;Rageful Pain;1;one;1
1103;Lazy Swarm;1;one;1
1132;Summon Meal;1;one;1
1138;Concentration Summon;1;one;1
1138;Concentration Summon;2;one;1
1161;Concentration Blackmagic;1;one;1
1187;Momoriz Element Magic;1;one;1
1187;Momoriz Element Magic;2;one;1
1187;Momoriz Element Magic;3;one;1
1188;Intensive Element Magic;1;one;1
1188;Intensive Element Magic;2;one;1
1188;Intensive Element Magic;3;one;1
1188;Intensive Element Magic;4;one;1
1188;Intensive Element Magic;5;one;1
1194;Earth Hands;1;one;1
1194;Earth Hands;2;one;1
1194;Earth Hands;3;one;1
1194;Earth Hands;4;one;1
1194;Earth Hands;5;one;1
1194;Earth Hands;6;one;1
1195;Animal Mind;1;one;1
1200;Poison Flower;1;one;1
1200;Poison Flower;2;one;1
1200;Poison Flower;3;one;1
1200;Poison Flower;4;one;1
1200;Poison Flower;5;one;1
1200;Poison Flower;6;one;1
1205;Poison Spore;1;one;1
1205;Poison Spore;2;one;1
1207;Concentration Spirits;1;one;1
3001;INT+1;1;one;1
3002;INT+2;1;one;1
3003;STR+2;1;one;1
3004;MAXMP+5;1;one;1
7001;Summon Spartoi;1;one;1
7003;Shield;1;one;1
7004;Shield;1;one;1
7005;Shield;1;one;1
7006;Shield;1;one;1
7007;Shield;1;one;1
7008;Shield;1;one;1
7009;Shield;1;one;1
7010;Shield;1;one;1
7011;Shield;1;one;1
7012;Shield;1;one;1
7013;Shield;1;one;1
7014;Shield;1;one;1
7015;Shield;1;one;1
7016;Shield;1;one;1
7017;Shield;1;one;1
7018;Shield;1;one;1
7019;Shield;1;one;1
7020;Shield;1;one;1
7021;Shield;1;one;1
7022;Shield;1;one;1
7023;Shield;1;one;1
7024;Might;1;one;1
7025;Might;1;one;1
7026;Might;1;one;1
