#mobId;itemId;min;max;sweep;chance
110;1865;1;1;0;37037
110;1869;1;1;0;37037
110;1873;1;1;0;14925
110;31;1;1;0;1754
110;412;1;1;0;1754
110;24;1;1;0;1099
110;390;1;1;0;1099
110;2141;1;1;1;110000
110;2011;1;1;1;12987
111;57;168;269;0;700000
111;1872;1;1;1;609729
111;50;1;1;0;8106
111;1925;2;2;0;89960
111;1869;1;1;0;91459
111;1372;1;1;0;48778
111;1060;1;1;0;140707
112;57;169;278;0;700000
112;2252;1;1;1;19288
112;390;1;1;0;2782
112;2013;1;1;0;6094
112;1869;1;1;0;94127
112;1403;1;1;0;75302
113;57;169;278;0;700000
113;1880;1;1;1;47064
113;102;1;1;0;7943
113;1924;1;1;0;91091
113;1873;1;1;0;37651
113;1411;1;1;0;75302
114;57;170;291;0;700000
114;2140;1;1;1;97071
114;50;1;1;0;8603
114;1925;2;2;0;95480
114;1869;1;1;0;97071
114;1667;1;1;0;72804
115;57;170;291;0;700000
115;1869;1;1;1;485357
115;176;1;1;0;857
115;1873;1;1;0;38829
115;1401;1;1;0;77657
116;57;7;11;0;700000
116;1867;1;1;1;14700
116;118;1;1;0;20045
116;1867;1;1;0;7350
116;1872;1;1;0;7350
116;1095;1;1;0;5880
116;1060;1;1;0;3392
117;57;174;303;0;700000
117;1864;2;2;1;502152
117;218;1;1;0;443
117;1897;1;1;0;118853
117;1878;1;1;0;40172
117;2140;1;1;0;60258
118;57;199;355;0;700000
118;1864;1;1;0;55556
118;1866;1;1;0;18868
118;1878;1;1;0;11364
118;2014;1;1;0;1493
118;3032;1;1;0;1136
118;956;1;1;0;909
118;87;1;1;0;105
118;155;1;1;0;105
118;177;1;1;0;105
118;1866;1;1;1;440000
118;846;1;1;1;8333
119;57;11;17;0;700000
119;1788;1;1;1;13345
119;308;1;1;0;2606
119;1865;1;1;0;8340
119;1870;1;1;0;8340
119;1788;1;1;0;5338
120;57;16;24;0;700000
120;1867;1;1;0;15873
120;1872;1;1;0;15873
120;13;1;1;0;6250
120;1864;1;1;1;100000
120;1787;1;1;1;38462
121;57;25;35;0;700000
121;1864;1;1;0;23256
121;1787;1;1;0;9091
121;1866;1;1;0;7692
121;4;1;1;0;4545
121;7;1;1;0;4545
121;1864;1;1;1;140000
121;1788;1;1;1;55556
130;57;34;48;0;700000
130;1833;1;1;0;16949
130;1867;1;1;0;8333
130;1129;1;1;0;8333
130;1119;1;1;0;8333
130;1122;1;1;0;8333
130;1870;1;1;0;6250
130;1060;1;1;1;210000
130;1666;1;1;1;32258
131;57;42;59;0;700000
131;19;1;1;0;14925
131;1867;1;1;0;10526
131;42;1;1;0;10417
131;1870;1;1;0;7692
131;735;1;1;0;667
131;1789;1;1;1;22222
131;2006;1;1;1;8333
132;57;66;89;0;700000
132;1867;1;1;0;24390
132;1870;1;1;0;18182
132;254;1;1;0;2326
132;1060;1;1;1;410000
132;2006;1;1;1;13158
133;57;107;191;0;700000
133;2177;1;1;1;55433
133;32;1;1;0;1046
133;1928;1;1;0;15164
133;2255;1;1;0;2545
133;734;1;1;0;5784
134;57;585;1171;0;700000
134;1869;1;3;0;100000
134;1880;1;3;0;10204
134;4057;1;1;0;5882
134;4065;1;1;0;5882
134;1877;1;3;0;4167
134;4056;1;1;0;3704
134;4064;1;1;0;3704
134;4171;1;1;0;2564
134;383;1;1;0;31
134;2379;1;1;0;31
134;357;1;1;0;20
134;2376;1;1;0;20
134;4103;1;1;1;12658
134;947;1;1;1;833
135;57;127;238;0;700000
135;1867;1;1;1;284124
135;312;1;1;0;63
135;1899;1;1;0;25444
135;1872;1;1;0;56825
135;1817;1;1;0;25571
136;57;770;1542;0;700000
136;1869;1;13;0;90909
136;2508;1;13;0;76923
136;1880;1;13;0;9091
136;1877;1;13;0;3704
136;2231;1;1;0;2778
136;1914;1;1;1;150000
136;3011;1;1;1;76923
137;57;545;1089;0;700000
137;1869;1;3;0;100000
137;1880;1;3;0;10000
137;1877;1;3;0;3846
137;2115;1;1;0;3226
137;4185;1;1;0;217
137;135;1;1;0;25
137;2961;1;1;1;110000
137;1877;1;1;1;76923
138;57;137;264;0;700000
138;1878;1;1;1;93744
138;465;1;1;0;719
138;2018;1;1;0;2440
138;1866;1;1;0;31248
138;1793;1;1;0;10339
139;57;97;151;0;700000
139;2173;1;1;1;39227
139;946;1;1;0;261
139;1897;1;1;0;34260
139;1868;1;1;0;57899
139;2253;1;1;0;3559
140;57;122;225;0;700000
140;2177;1;1;1;64788
140;177;1;1;0;100
140;1898;1;1;0;17222
140;1791;1;1;0;29987
141;57;365;729;0;700000
141;2328;1;1;1;1485
141;398;1;1;0;57
141;1966;1;1;0;23308
141;1874;1;1;0;8512
141;2166;1;1;0;12984
142;57;103;179;0;700000
142;1801;1;1;1;82942
142;272;1;1;0;145
142;2013;1;1;0;2132
142;1871;1;1;0;32928
142;736;1;1;0;49392
143;57;92;127;0;700000
143;1833;1;1;0;45455
143;1867;1;1;0;22727
143;1872;1;1;0;22727
143;20;1;1;0;7143
143;43;1;1;0;5000
143;1867;1;1;1;350000
143;1872;1;1;1;350000
144;57;205;409;0;700000
144;1872;1;1;0;52632
144;1869;1;1;0;40000
144;1881;1;1;0;5263
144;1880;1;1;0;4000
144;2156;1;1;0;3226
144;59;1;1;0;128
144;378;1;1;0;128
144;379;1;1;0;128
144;58;1;1;0;91
144;349;1;1;0;91
144;350;1;1;0;91
144;351;1;1;0;83
144;1880;1;1;1;71429
144;2272;1;1;1;5263
145;57;173;347;0;700000
145;1864;1;1;0;52632
145;1866;1;1;0;17544
145;1900;1;1;0;13333
145;1878;1;1;0;10526
145;1885;1;1;0;2174
145;1889;1;1;0;1754
145;956;1;1;0;909
145;879;1;1;0;833
145;848;1;1;0;556
145;911;1;1;0;435
145;2183;1;1;1;40000
145;2268;1;1;1;6250
146;57;414;829;0;700000
146;1539;1;1;0;25641
146;1869;1;1;0;120000
146;1978;1;1;0;12346
146;4055;1;1;0;12346
146;1880;1;1;0;11628
146;2957;1;1;0;8333
146;1877;1;1;0;4545
146;2170;1;1;0;2703
146;103;1;1;0;149
146;107;1;1;0;149
146;517;1;1;0;105
146;1869;1;3;1;740000
146;1915;1;1;1;130000
147;57;107;191;0;700000
147;1865;1;1;0;15385
147;1870;1;1;0;15385
147;1871;1;1;0;15385
147;1929;1;1;0;9091
147;1927;1;1;0;5556
147;1879;1;1;0;2564
147;33;1;1;0;588
147;27;1;1;0;370
147;2256;1;1;0;370
147;1870;1;1;1;350000
148;57;265;529;0;700000
148;2293;1;1;1;2573
148;93;1;1;0;10
148;2033;1;1;0;6459
148;1825;1;1;0;15219
148;1341;40;40;0;81060
149;57;240;479;0;700000
149;1865;1;1;1;419200
149;606;1;1;0;673
149;1946;1;1;0;45319
149;2285;1;1;0;1397
150;57;173;347;0;700000
150;1869;1;1;1;303200
150;1123;1;1;0;1093
150;2025;1;1;0;3360
150;1519;1;1;0;20213
151;57;16;24;0;700000
151;1867;1;1;1;31677
151;21;1;1;0;19394
151;1867;1;1;0;15838
151;1870;1;1;0;11879
151;1095;1;1;0;12671
151;1060;1;1;0;7310
152;57;101;172;0;700000
152;735;1;1;1;13261
152;15;1;1;0;140
152;2011;1;1;0;2178
152;1880;1;1;0;3183
152;1661;1;1;0;12731
152;734;1;1;0;5304
153;57;90;121;0;700000
153;1923;1;1;0;20000
153;1796;1;1;0;15385
153;1922;1;1;0;12500
153;1865;1;1;0;12346
153;1870;1;1;0;12346
153;1871;1;1;0;12346
153;464;1;1;0;1961
153;429;1;1;0;1235
153;1831;1;1;1;670000
153;30;1;1;1;10000
154;57;107;191;0;700000
154;1865;1;1;0;15385
154;1869;1;1;0;15385
154;1898;1;1;0;10000
154;736;1;1;0;7692
154;1873;1;1;0;6250
154;1880;1;1;0;1538
154;878;1;1;0;1299
154;846;1;1;0;833
154;909;1;1;0;667
154;2178;1;1;1;55556
154;1929;1;1;1;45455
155;57;119;210;0;700000
155;1865;1;1;0;16949
155;1869;1;1;0;16949
155;1788;1;1;0;13514
155;1898;1;1;0;10870
155;1873;1;1;0;6667
155;1880;1;1;0;1695
155;878;1;1;0;1429
155;846;1;1;0;1000
155;909;1;1;0;714
155;1865;1;1;1;390000
155;1898;1;1;1;55556
156;57;127;238;0;700000
156;1865;1;1;0;14706
156;1869;1;1;0;14706
156;1061;1;1;0;9091
156;736;1;1;0;7143
156;1873;1;1;0;5882
156;1880;1;1;0;1471
156;465;1;1;0;909
156;432;1;1;0;556
156;955;1;1;0;59
156;1899;1;1;1;66667
156;2181;1;1;1;43478
157;57;164;325;0;700000
157;1867;1;1;0;33333
157;1870;1;1;0;25000
157;1061;1;1;0;14925
157;1882;1;1;0;5556
157;1879;1;1;0;4167
157;956;1;1;0;833
157;2022;1;1;0;714
157;2023;1;1;0;556
157;185;1;1;0;14
157;86;1;1;0;14
157;179;1;1;0;14
157;180;1;1;0;14
157;181;1;1;0;14
157;182;1;1;0;14
157;183;1;1;0;14
157;184;1;1;0;14
157;1879;1;1;1;90909
157;2024;1;1;1;7692
158;57;197;387;0;700000
158;1873;1;1;0;18868
158;1876;1;1;0;9091
158;735;1;1;0;4000
158;469;1;1;0;556
158;436;1;1;0;357
158;955;1;1;0;189
158;1876;1;1;1;140000
158;1939;1;1;1;58824
159;57;305;611;0;700000
159;1876;1;1;1;106880
159;396;1;1;0;134
159;1952;1;1;0;9260
159;1876;1;1;0;21376
159;2300;1;1;0;1400
160;57;143;280;0;700000
160;1868;1;1;0;58824
160;1871;1;1;0;29412
160;1884;1;1;0;18182
160;735;1;1;0;2439
160;258;1;1;0;192
160;2152;1;1;1;90909
160;2261;1;1;1;7692
161;57;467;935;0;700000
161;1864;1;3;0;110000
161;1866;1;3;0;35714
161;1878;1;3;0;21739
161;1885;1;3;0;4545
161;1889;1;3;0;3571
161;2120;1;1;0;2857
161;4174;1;1;0;2083
161;266;1;1;0;21
161;1984;1;1;1;35714
161;1806;1;1;1;3333
162;57;278;556;0;700000
162;2207;1;1;1;12834
162;70;1;1;0;32
162;2047;1;1;0;2566
162;1877;1;1;0;3891
162;2311;1;1;0;1274
163;57;119;210;0;700000
163;1930;1;1;0;26316
163;1865;1;1;0;16949
163;1869;1;1;0;16949
163;1873;1;1;0;6667
163;2151;1;1;0;4762
163;1880;1;1;0;1695
163;39;1;1;0;1667
163;51;1;1;0;1667
163;2151;1;1;1;110000
163;1804;1;1;1;15625
164;57;127;238;0;700000
164;1864;1;1;1;426187
164;274;1;1;0;63
164;1931;1;1;0;46074
164;1864;1;1;0;85237
164;1396;1;1;0;20457
165;57;148;293;0;700000
165;2153;1;1;1;40097
165;125;1;1;0;12
165;2021;1;1;0;4069
165;1414;1;1;0;17188
166;57;173;347;0;700000
166;2184;1;1;1;31849
166;879;1;1;0;1281
166;1900;1;1;0;26538
166;1528;1;1;0;20213
167;57;265;529;0;700000
167;1875;1;1;1;30880
167;417;1;1;0;397
167;1943;1;1;0;29433
167;2202;1;1;0;28417
168;57;154;308;0;700000
168;1872;1;1;0;37037
168;1869;1;1;0;27778
168;2185;1;1;0;5556
168;1881;1;1;0;3704
168;1880;1;1;0;2778
168;627;1;1;0;1235
168;46;1;1;0;833
168;1829;1;1;1;220000
168;1873;1;1;1;220000
169;57;132;252;0;700000
169;2262;1;1;1;3485
169;156;1;1;0;16
169;2020;1;1;0;4315
169;1869;1;1;0;44892
169;1400;1;1;0;21548
170;57;96;146;0;700000
170;1793;1;1;1;10376
170;37;1;1;0;6390
170;1921;1;1;0;72836
170;1058;1;1;0;22579
170;734;1;1;0;4704
171;57;132;252;0;700000
171;1865;1;1;0;17857
171;1869;1;1;0;17857
171;1873;1;1;0;7143
171;2181;1;1;0;1786
171;1880;1;1;0;1786
171;735;1;1;0;1493
171;258;1;1;0;175
171;1880;1;1;1;45455
171;2019;1;1;1;10000
172;57;79;107;0;700000
172;1060;1;1;1;167217
172;428;1;1;0;5367
172;2006;1;1;0;4658
172;1865;1;1;0;21738
172;1791;1;1;0;12054
173;57;184;368;0;700000
173;1884;1;1;1;197908
173;47;1;1;0;506
173;1939;1;1;0;16949
173;1871;1;1;0;64320
173;1397;1;1;0;15752
174;57;205;409;0;700000
174;2192;1;1;1;45714
174;59;1;1;0;85
174;2026;1;1;0;4529
174;1872;1;1;0;95573
174;1825;1;1;0;15360
175;57;55;75;0;700000
175;1864;1;1;1;151862
175;1129;1;1;0;15011
175;2006;1;1;0;3254
175;1864;1;1;0;30372
175;1797;1;1;0;61358
175;1833;1;1;0;40497
176;57;205;409;0;700000
176;1341;20;39;0;170000
176;1873;1;1;0;20000
176;1958;1;1;0;11364
176;1876;1;1;0;10000
176;1940;1;1;0;9091
176;1958;1;1;0;278
176;2447;1;1;0;250
176;63;1;1;0;250
176;553;1;1;0;250
176;2422;1;1;0;250
176;2423;1;1;0;250
176;2446;1;1;0;250
176;955;1;1;0;200
176;1873;1;1;1;290000
176;2273;1;1;1;5263
177;57;34;48;0;700000
177;1864;1;1;1;94733
177;1119;1;1;0;9364
177;2007;1;1;0;2030
177;1866;1;1;0;6316
177;1048;1;1;0;56840
189;57;96;146;0;700000
189;1865;1;1;1;141120
189;255;1;1;0;313
189;2010;1;1;0;4393
189;1098;1;1;0;33869
190;57;148;293;0;700000
190;1341;20;39;0;50000
190;1864;1;1;0;43478
190;1866;1;1;0;14706
190;1829;1;1;0;9091
190;1878;1;1;0;9091
190;1881;1;1;0;2941
190;2024;1;1;0;1961
190;1885;1;1;0;1818
190;1875;1;1;0;1471
190;1889;1;1;0;1471
190;275;1;1;0;43
190;276;1;1;0;43
190;1864;1;3;1;520000
190;2025;1;1;1;7143
191;57;154;308;0;700000
191;1872;1;1;0;31250
191;1869;1;1;0;23256
191;1881;1;1;0;3125
191;1880;1;1;0;2326
191;735;1;1;0;1961
191;605;1;1;0;1299
191;1123;1;1;0;1299
191;2264;1;1;0;244
191;1900;1;1;1;58824
191;2264;1;1;1;5556
192;57;205;409;0;700000
192;1872;1;1;0;52632
192;1869;1;1;0;40000
192;1881;1;1;0;5263
192;1880;1;1;0;4000
192;2028;1;1;0;1370
192;955;1;1;0;161
192;223;1;1;0;24
192;238;1;1;0;24
192;239;1;1;0;24
192;241;1;1;0;24
192;2146;1;1;1;52632
192;2447;1;1;1;2857
193;57;216;433;0;700000
193;1867;1;1;0;40000
193;1872;1;1;0;40000
193;1882;1;1;0;6667
193;1881;1;1;0;4000
193;2149;1;1;0;2174
193;628;1;1;0;1136
193;1894;1;1;0;1064
193;47;1;1;0;769
193;955;1;1;0;120
193;1874;1;1;1;50000
193;2027;1;1;1;10101
194;57;414;829;0;700000
194;1875;1;1;1;48320
194;608;1;1;0;118
194;1981;1;1;0;51162
194;2358;1;1;0;591
194;1342;20;20;0;120800
197;57;137;264;0;700000
197;1868;1;1;0;45455
197;1871;1;1;0;22727
197;1884;1;1;0;13889
197;2152;1;1;0;4000
197;735;1;1;0;1887
197;178;1;1;0;63
197;156;1;1;0;63
197;167;1;1;0;63
197;2020;1;1;1;8333
197;2259;1;1;1;7143
198;57;148;293;0;700000
198;1868;1;1;0;90909
198;1871;1;1;0;45455
198;1884;1;1;0;27778
198;1933;1;1;0;6250
198;1936;1;1;0;4167
198;466;1;1;0;164
198;467;1;1;0;164
198;468;1;1;0;164
198;433;1;1;0;103
198;434;1;1;0;103
198;435;1;1;0;103
198;1832;1;1;1;580000
199;57;154;308;0;700000
199;1867;1;1;0;37037
199;1872;1;1;0;37037
199;1882;1;1;0;6250
199;1881;1;1;0;3704
199;605;1;1;0;1299
199;1123;1;1;0;1299
199;2265;1;1;0;294
199;1834;1;1;1;610000
199;1882;1;1;1;120000
200;57;164;327;0;700000
200;1864;1;1;0;50000
200;1866;1;1;0;16667
200;1878;1;1;0;10000
200;737;1;1;0;2500
200;2024;1;1;0;2174
200;1885;1;1;0;2083
200;1889;1;1;0;1667
200;275;1;1;0;48
200;276;1;1;0;48
200;1866;1;1;1;390000
200;1061;1;1;1;350000
201;57;173;347;0;700000
201;1867;1;1;0;34483
201;1870;1;1;0;26316
201;1882;1;1;0;5882
201;1879;1;1;0;4348
201;737;1;1;0;2632
201;222;1;1;0;152
201;955;1;1;0;105
201;1870;1;1;1;620000
201;466;1;1;1;1961
202;57;194;387;0;700000
202;1867;1;1;0;50000
202;1872;1;1;0;50000
202;1882;1;1;0;8333
202;1881;1;1;0;5000
202;2030;1;1;0;2128
202;2274;1;1;0;270
202;316;1;1;0;37
202;317;1;1;0;37
202;1872;1;1;1;920000
202;2198;1;1;1;14493
203;57;103;179;0;700000
203;1867;1;1;0;21739
203;1872;1;1;0;21739
203;1882;1;1;0;3704
203;1881;1;1;0;2174
203;176;1;1;0;192
203;2501;1;1;0;192
203;1882;1;1;1;76923
204;57;125;220;0;700000
204;1868;1;1;0;43478
204;1871;1;1;0;22222
204;1898;1;1;0;11364
204;878;1;1;0;1515
204;846;1;1;0;1010
204;909;1;1;0;769
204;956;1;1;0;714
204;2256;1;1;0;556
204;1868;1;1;1;780000
204;2014;1;1;1;4545
205;57;122;225;0;700000
205;1341;20;39;0;50000
205;1867;1;1;0;20000
205;1872;1;1;0;20000
205;1882;1;1;0;3333
205;1789;1;1;0;2778
205;1881;1;1;0;2000
205;257;1;1;0;263
205;1871;1;1;1;410000
205;1928;1;1;1;58824
206;57;127;238;0;700000
206;1867;1;1;0;27027
206;1870;1;1;0;20408
206;1882;1;1;0;4545
206;2152;1;1;0;3571
206;1879;1;1;0;3448
206;413;1;1;0;909
206;391;1;1;0;556
206;2182;1;1;1;52632
206;376;1;1;1;1667
207;57;246;469;0;700000
207;1865;1;1;0;50000
207;1869;1;1;0;50000
207;1873;1;1;0;20000
207;1880;1;1;0;5000
207;220;1;1;0;323
207;2181;1;1;1;83333
207;2263;1;1;1;13158
208;57;255;491;0;700000
208;1865;1;1;0;41667
208;1869;1;1;0;41667
208;1932;1;1;0;37037
208;1873;1;1;0;16667
208;1880;1;1;0;4167
208;2180;1;1;0;3125
208;626;1;1;0;2128
208;45;1;1;0;1493
208;1869;1;1;1;890000
208;1873;1;1;1;350000
209;57;266;521;0;700000
209;1341;20;79;0;52632
209;1864;1;3;0;31250
209;1866;1;3;0;10526
209;1661;1;1;0;6250
209;1878;1;3;0;6250
209;1885;1;3;0;1316
209;1889;1;3;0;1053
209;274;1;1;0;357
209;1889;1;1;1;62500
209;45;1;1;1;5882
210;57;275;545;0;700000
210;1865;1;1;0;62500
210;1869;1;1;0;62500
210;1873;1;1;0;25000
210;1937;1;1;0;16393
210;1935;1;1;0;10753
210;1880;1;1;0;6250
210;1937;1;1;0;455
210;348;1;1;0;286
210;2183;1;1;1;62500
210;1937;1;1;1;2326
211;57;286;573;0;700000
211;1865;1;1;0;52632
211;1869;1;1;0;52632
211;1798;1;1;0;50000
211;1873;1;1;0;20833
211;1880;1;1;0;5263
211;2022;1;1;0;1250
211;2023;1;1;0;1000
211;185;1;1;0;25
211;86;1;1;0;25
211;179;1;1;0;25
211;180;1;1;0;25
211;181;1;1;0;25
211;182;1;1;0;25
211;183;1;1;0;25
211;184;1;1;0;25
211;1865;1;3;1;510000
211;1869;1;3;1;510000
212;57;328;654;0;700000
212;1880;1;1;1;103456
212;278;1;1;0;32
212;2029;1;1;0;12957
212;1880;1;1;0;20691
212;1416;1;1;0;50672
215;1874;1;1;0;10101
215;1875;1;1;0;10101
215;2055;1;1;0;6250
215;2312;1;1;0;667
215;297;1;1;0;83
215;1873;1;1;1;770000
215;2206;1;1;1;50000
216;57;567;1136;0;700000
216;1864;1;3;0;110000
216;1866;1;3;0;35714
216;1878;1;3;0;21277
216;1981;1;1;0;14706
216;1957;1;1;0;14706
216;1963;1;1;0;14706
216;2931;1;1;0;14706
216;2932;1;1;0;14706
216;2933;1;1;0;14706
216;1885;1;3;0;4348
216;1889;1;3;0;3571
216;2205;1;1;0;3333
216;608;1;1;0;270
216;607;1;1;0;270
216;1125;1;1;0;270
216;2427;1;1;0;270
216;2428;1;1;0;270
216;2451;1;1;0;270
216;2933;1;1;1;230000
216;2297;1;1;1;9091
217;57;593;1189;0;700000
217;1343;20;79;0;130000
217;1873;1;3;0;37037
217;1876;1;3;0;18182
217;2944;1;1;0;10638
217;2937;1;1;0;10638
217;2938;1;1;0;10638
217;2939;1;1;0;10638
217;2940;1;1;0;10638
217;2942;1;1;0;10638
217;2943;1;1;0;10638
217;3021;1;1;0;625
217;2429;1;1;0;189
217;2430;1;1;0;189
217;2431;1;1;0;189
217;2432;1;1;0;189
217;2452;1;1;0;189
217;2453;1;1;0;189
217;2454;1;1;0;189
217;1873;1;1;1;850000
217;2075;1;1;1;18519
218;57;692;1381;0;700000
218;1868;1;7;0;71429
218;1871;1;7;0;35714
218;2508;1;7;0;29412
218;1964;1;1;0;26316
218;2945;1;1;0;26316
218;2936;1;1;0;23810
218;1884;1;7;0;21739
218;1895;1;7;0;10101
218;2326;1;1;0;500
218;631;1;1;0;476
218;2495;1;1;0;476
218;2413;1;1;0;345
218;1876;1;1;1;440000
218;2073;1;1;1;16393
219;57;651;1302;0;700000
219;2508;1;3;0;83333
219;1873;1;3;0;40000
219;1876;1;3;0;20000
219;2074;1;1;0;6667
219;2319;1;1;0;714
219;281;1;1;0;77
219;1873;1;1;1;920000
219;2060;1;1;1;18868
220;57;699;1397;0;700000
220;1342;20;199;0;52632
220;1868;1;9;0;52632
220;1871;1;9;0;26316
220;2508;1;9;0;22222
220;1974;1;1;0;16393
220;2948;1;1;0;16393
220;2950;1;1;0;16393
220;2951;1;1;0;16393
220;1884;1;9;0;16393
220;2946;1;1;0;10989
220;1895;1;9;0;7692
220;2350;1;1;0;278
220;2455;1;1;0;263
220;1126;1;1;0;244
220;2434;1;1;0;244
220;2457;1;1;0;244
220;2458;1;1;0;244
220;1895;1;1;1;690000
220;2944;1;1;1;220000
221;57;709;1415;0;700000
221;1342;20;159;0;58824
221;1864;1;7;0;58824
221;2508;1;7;0;24390
221;1866;1;7;0;19608
221;1974;1;1;0;16667
221;2948;1;1;0;16667
221;2950;1;1;0;16667
221;2951;1;1;0;16667
221;1878;1;7;0;11765
221;2946;1;1;0;11111
221;1885;1;7;0;2439
221;1889;1;7;0;1961
221;2344;1;1;0;270
221;2455;1;1;0;263
221;1126;1;1;0;244
221;2458;1;1;0;244
221;2434;1;1;0;244
221;2457;1;1;0;244
221;2073;1;1;1;18868
221;2352;1;1;1;5263
222;57;738;1479;0;700000
222;2508;1;3;0;83333
222;1873;1;3;0;40000
222;2947;1;1;0;37037
222;1971;1;1;0;31250
222;1539;1;3;0;21739
222;1876;1;3;0;19608
222;2496;1;1;0;667
222;2334;1;1;0;455
222;500;1;1;0;435
222;1876;1;1;1;530000
222;2168;1;1;1;66667
223;57;103;179;0;700000
223;1897;1;1;0;26316
223;1865;1;1;0;13158
223;1869;1;1;0;13158
223;1873;1;1;0;5263
223;2142;1;1;0;2632
223;877;1;1;0;2222
223;845;1;1;0;1493
223;1880;1;1;0;1316
223;908;1;1;0;1111
223;1062;1;1;1;55556
223;2011;1;1;1;7692
224;57;113;203;0;700000
224;1341;20;39;0;35714
224;1865;1;1;0;15873
224;1869;1;1;0;15873
224;1929;1;1;0;9091
224;1873;1;1;0;6250
224;1927;1;1;0;5882
224;1661;1;1;0;3125
224;1881;1;1;0;2083
224;1880;1;1;0;1587
224;1875;1;1;0;1053
224;33;1;1;0;625
224;27;1;1;0;400
224;1865;1;1;1;370000
224;2178;1;1;1;58824
225;57;127;238;0;700000
225;1868;1;1;0;66667
225;1871;1;1;0;34483
225;1061;1;1;0;20833
225;1931;1;1;0;11111
225;1934;1;1;0;11111
225;40;1;1;0;833
225;604;1;1;0;833
225;1931;1;1;1;55556
225;2259;1;1;1;6667
226;57;132;252;0;700000
226;1868;1;1;0;71429
226;1866;1;1;0;23810
226;1061;1;1;0;21739
226;2017;1;1;0;2381
226;123;1;1;0;91
226;1868;1;1;1;910000
226;413;1;1;1;2326
227;57;137;264;0;700000
227;1865;1;1;0;18868
227;1869;1;1;0;18868
227;1061;1;1;0;11364
227;1873;1;1;0;7692
227;2181;1;1;0;1887
227;1880;1;1;0;1887
227;413;1;1;0;1000
227;391;1;1;0;588
227;1899;1;1;1;76923
227;2260;1;1;1;7143
228;57;150;294;0;700000
228;1868;1;1;0;50000
228;1866;1;1;0;16667
228;1899;1;1;0;16129
228;1884;1;1;0;15385
228;1061;1;1;0;15152
228;1885;1;1;0;2083
228;890;1;1;0;1149
228;847;1;1;0;769
228;910;1;1;0;588
228;1884;1;1;1;310000
228;2180;1;1;0;37037
229;57;154;308;0;700000
229;1868;1;1;0;47619
229;1871;1;1;0;23256
229;1884;1;1;0;14286
229;1061;1;1;0;14085
229;1900;1;1;0;11765
229;879;1;1;0;769
229;848;1;1;0;500
229;911;1;1;0;385
229;2266;1;1;0;244
229;955;1;1;0;91
229;1061;1;1;1;330000
229;414;1;1;1;1754
230;57;182;363;0;700000
230;1867;1;1;0;37037
230;1870;1;1;0;27778
230;1882;1;1;0;6250
230;1879;1;1;0;4545
230;956;1;1;0;909
230;292;1;1;0;159
230;1834;1;1;1;650000
230;434;1;1;1;1163
231;57;173;347;0;700000
231;1341;20;39;0;90909
231;1872;1;1;0;34483
231;1869;1;1;0;26316
231;2250;1;1;0;6667
231;1881;1;1;0;3448
231;1880;1;1;0;2632
231;605;1;1;0;1449
231;1123;1;1;0;1449
231;1832;1;1;1;680000
231;956;1;1;1;20408
232;57;184;368;0;700000
232;1867;1;1;0;45455
232;1870;1;1;0;33333
232;1882;1;1;0;7692
232;1879;1;1;0;5556
232;1881;1;1;0;4545
232;2154;1;1;0;3571
232;1875;1;1;0;2222
232;628;1;1;0;1000
232;47;1;1;0;667
232;2147;1;1;1;47619
232;2027;1;1;1;8333
233;57;204;406;0;700000
233;1868;1;1;0;76923
233;1866;1;1;0;25000
233;1884;1;1;0;23256
233;1901;1;1;0;19608
233;1881;1;1;0;19608
233;1881;1;1;0;5000
233;1885;1;1;0;3125
233;1875;1;1;0;2500
233;880;1;1;0;667
233;849;1;1;0;435
233;912;1;1;0;333
233;2286;1;1;0;208
233;2280;1;1;1;5000
233;2282;1;1;1;5000
234;57;213;425;0;700000
234;1867;1;1;0;45455
234;1870;1;1;0;34483
234;1882;1;1;0;7692
234;1879;1;1;0;5882
234;2186;1;1;0;1163
234;955;1;1;0;139
234;293;1;1;0;63
234;296;1;1;0;63
234;1879;1;1;1;120000
234;2971;1;1;1;38462
235;57;335;669;0;700000
235;2508;1;1;0;50000
235;1874;1;1;0;3846
235;1875;1;1;0;3846
235;3075;1;1;0;3704
235;3076;1;1;0;3704
235;3077;1;1;0;3704
235;3081;1;1;0;3704
235;2076;1;1;0;1370
235;2062;1;1;0;1370
235;2075;1;1;0;1370
235;96;1;1;0;14
235;298;1;1;0;14
235;302;1;1;0;14
235;2074;1;1;1;9091
235;2340;1;1;1;2778
236;57;350;700;0;700000
236;1869;1;1;0;83333
236;2508;1;1;0;71429
236;1880;1;1;0;8333
236;2938;1;1;0;6250
236;2937;1;1;0;6250
236;2944;1;1;0;6250
236;2939;1;1;0;6250
236;2940;1;1;0;6250
236;2942;1;1;0;6250
236;2943;1;1;0;6250
236;1877;1;1;0;3448
236;2318;1;1;0;303
236;2429;1;1;0;111
236;2430;1;1;0;111
236;2431;1;1;0;111
236;2432;1;1;0;111
236;2452;1;1;0;111
236;2453;1;1;0;111
236;2454;1;1;0;111
236;2219;1;1;1;76923
236;3021;1;1;1;4348
237;57;435;868;0;700000
237;1342;20;119;0;47619
237;1864;1;5;0;47619
237;2508;1;5;0;20000
237;1866;1;5;0;16129
237;1878;1;5;0;10000
237;2085;1;1;0;2326
237;2086;1;1;0;2326
237;1885;1;5;0;2000
237;1889;1;5;0;1613
